,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
1032,swvest01200916261,,8076,45,5,117,28,396,93,745,179,6773,1652,6,Casual,Mint Green,Colorblock,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Rib-knit Cami Top,5.0,,,,,
1033,swvest01200622164,,8076,45,5,117,28,396,93,745,179,6773,1652,6,Casual,Baby Blue,Colorblock,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Rib-knit Cami Top,5.0,,,,,
1034,swvest01200731718,,8076,8076,1957,117,28,396,93,745,179,6773,1652,6,Sexy,Lilac Purple,Colorblock,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Rib-Knit",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Crop Cami Top,5.0,,,,,
1035,swvest01200731852,,8076,45,5,117,28,396,93,745,179,6773,1652,6,Sexy,Black,Colorblock,Crop,Cami,Spaghetti Strap,,,,"Contrast Lace, Rib-Knit",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Crop Cami Top,5.0,,,,,
1036,swvest01200916670,,8076,45,5,117,28,396,93,745,179,6773,1652,6,Casual,Khaki,Colorblock,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Rib-knit Cami Top,5.0,,,,,
1037,swvest01200918811,,8076,45,5,117,28,396,93,745,179,6773,1652,6,Casual,Mocha Brown,Colorblock,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Lace Trim Rib-knit Cami Top,5.0,,,,,
1038,swdress07200926075,,191,2,0,4,0,5,0,10,5,170,33,23,Elegant,Green,Plain,Long,A Line,Sweetheart,Short Sleeve,Puff Sleeve,,"Ruffle, Tie Back, Zipper, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Satin,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Puff Sleeve Ruched Bust Tie Back Satin Dress,19.0,,,Flared,,
1039,swpants07201014899,,51,0,0,0,0,0,0,3,1,48,10,8,Elegant,Black and White,Gingham,Cropped,Skinny,,,,,"Belted, Paper Bag Waist",Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,SHEIN Gingham Paper Bag Waist Tie Front Pants,7.0,,Yes,,,
1040,swsweatsh23201110048,,61,0,0,1,0,1,0,3,0,57,9,20,Casual,Grey,Plain,Long,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Zip Up Drop Shoulder Drawstring Hoodie,16.99,,,,,
1041,swtop07201013523,,307,2,0,4,1,7,2,15,2,281,69,7,Sexy,Black,Plain,Crop,,Strapless,Sleeveless,,Pullovers,Zipper,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Zipper Back Rib-knit Tube Top,6.0,,,,,
1042,swtop07201118777,,307,2,0,4,1,7,2,15,2,281,69,7,Sexy,White,Plain,Crop,,Strapless,Sleeveless,,Pullovers,Zipper,Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V-bar Rib-knit Tube Top,6.0,,,,,
1043,swtop07201118111,,307,2,0,4,1,7,2,15,2,281,69,8,Sexy,Apricot,Plain,Crop,,Strapless,Sleeveless,,Pullovers,Zipper,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V-bar Rib-knit Tube Top,7.0,,,,,
1044,swtop07201118572,,307,2,0,4,1,7,2,15,2,281,69,8,Sexy,Burgundy,Plain,Crop,,Strapless,Sleeveless,,Pullovers,Zipper,Summer,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V-bar Rib-knit Tube Top,7.0,,,,,
1045,swpants04200803981,,1037,9,0,9,2,41,6,100,27,879,194,25,,Multicolor,Colorblock,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,Two Tone Wide Leg Jeans,21.0,,,,,
1046,swpants04201009125,,1037,9,0,9,2,41,6,100,27,879,194,25,,Multicolor,Colorblock,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,Two Tone Wide Leg Jeans,21.0,,,,,
1047,swsweatsh23200811763,,1464,7,2,9,3,24,5,88,22,1340,314,18,Casual,Light Grey,Letter,Crop,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,Zipper,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Zip Up Drop Shoulder Letter Graphic Crop Hoodie,14.99,,,,,
1048,swsweatsh23201215863,,1464,7,2,9,3,24,5,88,22,1340,314,18,Casual,Black,Letter,Crop,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,Zipper,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Zip Up Drop Shoulder Letter Graphic Crop Hoodie,14.99,,,,,
1049,swsweatsh23201215376,,1464,7,2,9,3,24,5,88,22,1340,314,18,Casual,White,Letter,Crop,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,Zipper,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Zip Up Drop Shoulder Letter Graphic Crop Hoodie,14.99,,,,,
1050,swblouse04200902224,,1579,4,1,5,2,20,5,62,11,1491,319,18,Preppy,Black and White,Plaid,Long,Shirt,Collar,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Placket,Button Front,Spring/Fall,"65% Cotton, 35% Polyester",Cotton,Non-Stretch,No,Oversized,,,,,,,,Drop Shoulder Patch Pocket Plaid Oversized Longline Blouse,15.0,,,,,
1051,swblouse04200728941,,1579,4,1,5,2,20,5,62,11,1491,319,18,Casual,Multicolor,Plaid,Long,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Pocket, Split, Button Front",Spring/Fall,"65% Cotton, 35% Polyester",Cotton,Non-Stretch,No,Oversized,,,,,,,,Drop Shoulder Patch Pocket Plaid Oversized Longline Blouse,15.0,,,Slit,,
1052,swblouse04200902998,,1579,4,1,5,2,20,5,62,11,1491,319,19,Preppy,Multicolor,Tartan,Long,Shirt,Collar,Long Sleeve,Drop Shoulder,Placket,"Pocket, Button Front",Spring/Fall,"65% Cotton, 35% Polyester",Cotton,Non-Stretch,No,Oversized,,,,,,,,Drop Shoulder Patch Pocket Plaid Oversized Longline Blouse,16.0,,,,,
1053,swtee07200825202,,10000,0,0,0,0,103,52,334,134,9563,3507,9,Elegant,Black,Plain,Regular,,High Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Turtleneck Puff Sleeve Top,7.99,,,,,
1054,swtee07200910722,,10000,0,0,0,0,103,52,334,134,9563,3507,9,Elegant,Light Grey,Plain,Regular,,Funnel Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Fall/Winter,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Gigot Sleeve Rib-knit Tee,7.99,,,,,
1055,swtee07200910449,,10000,0,0,0,0,103,52,334,134,9563,3507,9,Elegant,White,Plain,Regular,,Funnel Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Fall/Winter,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Gigot Sleeve Rib-knit Tee,7.99,,,,,
1056,swtee07201007975,,10000,0,0,0,0,103,52,334,134,9563,3507,9,Elegant,Mint Green,Plain,Regular,,High Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Spring,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Gigot Sleeve Rib-knit Tee,7.99,,,,,
1057,swtee07201007213,,10000,0,0,0,0,9999,3690,334,134,9563,3507,9,Elegant,"Pastel, Baby Pink",Plain,Regular,,Funnel Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Gigot Sleeve Rib-knit Tee,7.99,,,,,
1058,swtee07201007678,,10000,0,0,0,0,103,52,334,134,9563,3507,9,Elegant,Maroon,Plain,Regular,,High Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Gigot Sleeve Rib-knit Tee,7.99,,,,,
1059,swshorts07200905769,,1817,43,15,43,10,91,19,105,27,1539,518,10,Elegant,Black and White,Houndstooth,,Wide Leg,,,,,"Belted, Paper Bag Waist",Spring/Summer/Fall,100% Polyester,Polyester,Non-Stretch,No,Loose,Elastic Waist,High Waist,,,,,,SHEIN Paperbag Waist Houndstooth Cuffed Shorts,9.0,,Yes,,,
1060,swblouse23201008439,,1329,6,0,4,0,16,3,26,4,1277,407,15,Elegant,Black,Plain,Regular,Top,Tie Neck,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Frill",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Contrast Lace Tie Neck Frill Trim Blouse,13.0,,,,,
1061,swblouse01191228759,,1329,6,0,4,0,16,3,26,4,1277,407,15,Elegant,Pink,Plain,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Lace, Frill",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Contrast Lace Tie Neck Frill Trim Blouse,13.0,,,,,
1062,swsweatsh07200731034,,3216,10,0,14,6,44,6,121,33,3028,670,24,Casual,Multicolor,Plaid,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Plush Plaid Teddy Drawstring Hoodie,19.99,,,,,
1063,swsweatsh07200911379,,3216,10,0,14,6,44,6,121,33,3028,670,24,Casual,Multicolor,Gingham,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Buffalo Plaid Drawstring Teddy Hoodie,19.99,,,,,
1064,swdress07200922119,,306,0,0,5,0,4,2,8,1,292,76,10,Elegant,Multicolor,Marble,Midi,Bodycon,Stand Collar,Long Sleeve,Regular Sleeve,,Split,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Mock Neck Marble Print Bodycon Dress,9.0,,,Pencil,,
1065,swtwop44200901295,,396,0,0,1,0,396,79,16,3,369,75,25,Sporty,Grey,Letter,,,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Zipper",Spring/Summer,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Track Shorts,3pack Letter Graphic Bandeau & Zip Up Hoodie & Track Shorts,21.0,,,,Sweatshirt,
1066,swtee01200921772,,1309,1,0,1,0,13,4,53,6,1309,274,9,Casual,Apricot,Halloween,Regular,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Skeleton Print Drop Shoulder Tee,7.99,,,,,
1067,swtee01201012448,,1309,1,0,1,0,13,4,53,6,1242,264,9,Casual,Black,Halloween,Regular,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Skeleton Print Drop Shoulder Tee,7.99,,,,,
1068,swskirt01200723668,,9303,56,15,102,22,240,56,762,230,8144,2796,17,Preppy,Black,Plaid,Mini,Flared,,,,,"Belted, Pocket",Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,Plaid Flap Pocket Self Tie Skirt,14.0,,Yes,,,
1069,swskirt01200828404,,9303,56,15,102,22,240,56,762,230,8144,2796,17,Preppy,Multicolor,Tartan,Mini,Pleated,,,,,"Pleated, Belted, Pocket",Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,Flap Pocket Tartan Skirt With Belt,14.0,,Yes,,,
1070,swskirt01201029444,,9303,56,15,102,22,240,56,762,230,8144,2796,17,Preppy,Multicolor,Plaid,Mini,Flared,,,,,"Belted, Pocket",Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,Plaid Flap Pocket Belted Skirt,14.0,,Yes,,,
1071,swskirt01201116673,,9303,56,15,102,22,240,56,762,230,8144,2796,14,Preppy,Multicolor,Plaid,Short,Pleated,,,,,"Belted, Pocket",Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,Plaid Flap Pocket Belted Skirt,12.0,,Yes,,,
1072,swsweatsh44200826908,,1150,7,0,12,1,50,6,95,16,987,199,21,Casual,Black,"Letter, Tartan",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,No,,,,Contrast Plaid Letter Graphic Hoodie,17.99,,,,,
1073,swsweatsh44201105219,,1150,7,0,12,1,50,6,95,16,987,199,21,Casual,Black,"Letter, Tartan",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,No,,,,Contrast Plaid Letter Graphic Hoodie,17.99,,,,,
1074,swsweatsh44201119304,,1150,7,0,12,1,50,6,95,16,987,199,21,Preppy,Black,"Letter, Tartan",Regular,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,No,,,,Contrast Plaid Letter Graphic Hoodie,17.99,,,,,
1075,swsweatsh44201119230,,1150,7,0,12,1,50,6,95,16,987,199,21,Casual,Multicolor,"Letter, Tartan",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,No,,,,Contrast Plaid Letter Graphic Hoodie,17.99,,,,,
1076,swblouse23201014489,,483,3,0,3,1,11,2,26,6,441,86,12,Elegant,Navy Blue,Floral,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Keyhole Back Floral Print Top,10.0,,,,,
1077,swblouse04200810827,,483,3,0,3,1,11,2,26,6,441,86,13,Elegant,Black,Floral,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Keyhole Back Floral Print Top,11.0,,,,,
1078,swblouse23201014376,,483,3,0,3,1,11,2,26,6,441,86,13,Elegant,Maroon,Floral,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Keyhole Back Floral Print Top,11.0,,,,,
1079,swblouse23201013830,,693,6,0,3,1,16,6,33,9,635,194,13,Elegant,Beige,Floral,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Embroidery,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Flower Embroidery Fuzzy Keyhole Back Blouse,11.0,,,,,
1080,swblouse23201113871,,693,6,0,3,1,16,6,33,9,635,194,17,Elegant,Mint Green,Floral,Regular,Top,Stand Collar,Long Sleeve,Bishop Sleeve,Pullovers,Embroidery,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Flower Embroidery Fuzzy Keyhole Back Blouse,14.0,,,,,
1081,swblouse23201201430,,693,6,0,3,1,16,6,33,9,635,194,15,Elegant,Baby Blue,Floral,Regular,Top,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Embroidery,Spring,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Flower Embroidery Fuzzy Keyhole Back Blouse,13.0,,,,,
1082,swskirt07200630766,,6213,68,13,90,24,247,51,603,141,5205,1228,14,Preppy,Black,Plain,Mini,Flared,,,,,"Pleated, Zipper",Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Solid Fold Pleated Skater Skirt,12.0,,,,,
1083,swskirt07200812695,,6213,68,13,90,24,247,51,603,141,5205,1228,14,Preppy,Burgundy,Plain,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Boxy Pleated Skater Skirt,12.0,,,,,
1084,swdress23200813828,,4213,21,8,20,6,81,20,111,32,3982,1278,14,Elegant,Black and White,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Puff Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN X WEJDENE Mock Neck Puff Sleeve Colorblock Dress,12.0,,,Flared,,
1085,swdress23200930332,,4213,21,8,20,6,81,20,111,32,3982,1278,12,Elegant,Multicolor,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Puff Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Mock Neck Puff Sleeve Colorblock Dress,9.99,,,Flared,,
1086,swdress23200930741,,4213,21,8,20,6,81,20,111,32,3982,1278,18,Elegant,Multicolor,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Puff Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Mock Neck Puff Sleeve Colorblock Dress,15.0,,,Flared,,
1087,swdress23201105284,,4213,21,8,20,6,81,20,111,32,3982,1278,17,Elegant,Dusty Blue,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Puff Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Mock Neck Puff Sleeve Colorblock Dress,14.0,,,Flared,,
1088,swdress23201105079,,4213,21,8,20,6,81,20,111,32,3982,1278,17,Elegant,Apricot,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Puff Sleeve,,,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Mock Neck Puff Sleeve Colorblock Dress,14.0,,,Flared,,
1089,swdress23201105583,,4213,21,8,20,6,81,20,111,32,3982,1278,18,Elegant,Royal Blue,Colorblock,Short,A Line,Stand Collar,Long Sleeve,Leg-of-mutton Sleeve,,Button,Spring/Fall,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Mock Neck Puff Sleeve Colorblock Dress,15.0,,,Flared,,
1090,swdress07201009214,,523,4,1,3,2,17,5,17,3,482,178,13,Boho,Multicolor,Ditsy Floral,Short,A Line,High Neck,Long Sleeve,Flounce Sleeve,,"Ruffle, Frill, Shirred",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Shirred Neck Flounce Sleeve Dress Without Belt,11.0,,No,Flared,,
1091,swdress07201211850,,523,4,1,3,2,17,5,17,3,482,178,13,Boho,Red,Ditsy Floral,Short,A Line,High Neck,Long Sleeve,Flounce Sleeve,,"Ruffle, Frill, Shirred",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Shirred Neck Flounce Sleeve Dress Without Belt,11.0,,,Flared,,
1092,swvest44200824156,,4028,82,21,82,13,184,45,226,69,3454,869,4,Sexy,Black,Plain,Crop,Tank,Deep V Neck,,,,"Criss Cross, Rib-Knit",Summer,"5% Spandex, 33% Cotton, 62% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Ribbed Plunging Crisscross Crop Top,4.0,,,,,
1093,swvest44201208543,,4028,82,21,82,13,184,45,226,69,3454,869,4,Sexy,Burgundy,Plain,Crop,Tank,Straps,,,,"Criss Cross, Rib-Knit",Summer,"5% Spandex, 33% Cotton, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Criss Cross Back Crop Tank Top,4.0,,,,,
1094,swvest44201208124,,4028,82,21,82,13,184,45,226,69,3454,869,4,Sexy,Baby Pink,Plain,Crop,Tank,Deep V Neck,,,,"Criss Cross, Rib-Knit",Summer,"5% Spandex, 33% Cotton, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Criss Cross Back Crop Tank Top,4.0,,,,,
1095,swvest44201208235,,4028,82,21,82,13,184,45,226,69,3454,869,4,Sexy,Navy Blue,Plain,Crop,Tank,Straps,,,,"Criss Cross, Rib-Knit",Summer,"5% Spandex, 33% Cotton, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Criss Cross Back Crop Tank Top,4.0,,,,,
1096,swtee07200921075,,821,2,2,2,0,12,4,37,7,768,218,4,Elegant,Black,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Sheer, Contrast Mesh",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock-neck Mesh Panel Fitted Tee,3.99,,,,,
1097,swtee07201015827,,821,2,2,2,0,12,4,37,7,768,218,4,Elegant,White,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Sheer, Contrast Mesh, Rib-Knit",Spring/Fall,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock-neck Mesh Panel Fitted Tee,3.99,,,,,
1098,swtee07201015081,,821,2,2,2,0,12,4,37,7,768,218,6,Elegant,Chocolate Brown,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Sheer, Contrast Mesh, Rib-Knit",Spring/Fall,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock-neck Mesh Panel Fitted Tee,4.99,,,,,
1099,swsweater04200918165,,416,1,1,1,1,18,2,38,10,359,98,20,Casual,Multicolor,Houndstooth,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Houndstooth Sweater,17.0,,,,,
1100,swsweater04201105885,,416,1,1,1,1,18,2,38,10,359,98,20,Casual,Black and White,Houndstooth,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Houndstooth Sweater,17.0,,,,,
1101,swsweatsh04200910859,,221,3,0,1,0,21,7,17,4,180,36,18,Casual,Chocolate Brown,Letter,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"30% Cotton, 70% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,Half Zip Drop Shoulder Letter Graphic Sweatshirt,14.99,,,,,
1102,swtee07200914937,,7047,48,15,77,15,260,62,494,136,6168,1461,6,Casual,Grey,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Rib-knit Crop Top,4.99,,,,,
1103,swtee07200722574,,7047,48,15,77,15,260,62,494,136,6168,1461,4,Basics,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Rib-knit Crop Top,3.99,,,,,
1104,swtee07200914848,,7047,48,15,77,15,260,62,494,136,6168,1461,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Ribbed Crop Top,4.99,,,,,
1105,swtee07201020143,,7047,48,15,77,15,260,62,494,136,6168,1461,6,Casual,Maroon,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Ribbed Crop Top,4.99,,,,,
1106,swtee07201020694,,7047,48,15,77,15,260,62,494,136,6168,1461,6,Casual,Khaki,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Rib-knit Crop Top,4.99,,,,,
1107,swtee07201020929,,7047,48,15,77,15,260,62,494,136,6168,1461,6,Casual,Army Green,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN V Neck Rib-knit Crop Top,4.99,,,,,
1108,swtop04200722303,,3301,9,2,21,3,73,21,137,41,3061,1016,7,Casual,Coffee Brown,,Crop,,Spaghetti Strap,Sleeveless,,Pullovers,"Backless, Lace Up",Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Lace Up Backless Space Dye Knit Top,6.0,,,,,
